process_id,state_name,state_code_lgd,district_name,district_code_lgd,type_of_project,ngo_name,ngo_address,ngo_unique_id,project_id,project_address,scheme_project_name,scheme_project_id,form_type,acknowledgement_number,financial_year,applied_date,male_count,female_count,others_count
61783,MIZORAM,15,AIZAWL,261,c,Zoram Drivers Ramthim Board,"Damna In (Healing Home), Zuangtui,- 796017, Pin-000000",MZ/2016/0102202,DR/MZ/AIZ/00291,"K-83, First, Building-1, Below PWD Office, Zuangtui, Zuangtui, Aizawl",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MZ/MZ/00003356/DRUGS/05-22/55821,2022-23,5/10/2022,470,0,0
61784,ANDHRA PRADESH,28,VISAKHAPATNAM,520,c,Green Valley Foundation,"Green Valley Foundation,HIG-732, Midilapuri Vuda Colony,Madhurwada,Visakhapatnam-530041, Pin-530041",AP/2016/0104973,DR/AP/VSK/01667,"1-50/9/6, Ground Floor, Plot No 5,7/9, Opposite Cricket Stadium, Sundar Nagar, Revenue Ward-5,PM Palem, Visakhapatnam",Community based Peer led Intervention (CPI) for Early Drug Use Prevention among Adolescents,10,DRUGS,AP/AP/00003309/DRUGS/05-22/55822,2022-23,5/19/2022,791,498,0
61795,KARNATAKA,29,HAVERI ,540,c,ANNAPURNA ASSOCIATION,"Annapurna Association
Chintamani Nagara
Harihar-577601
Karnataka",KA/2009/0006909,DR/KA/HAV/01100,"01, 1, BUILDING  , KEREMATTIHALLI ROAD, KEREMATTIHALLI ROAD, KEREMATTIHALLI, HAVERI",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KA/KA/00003017/DRUGS/05-22/55833,2022-23,5/11/2022,229,0,0
61797,MANIPUR,14,NONEY,714,c,Agent for Social change,Imphal East,MN/2016/0098110,DR/MN/NNY/00989,"Building, 1st & 2nd Floor, Noney Bazar, Imphal - Jiribam Road, Town",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MN/MN/00014258/DRUGS/05-22/55835,2022-23,5/7/2022,180,1,0
61829,KARNATAKA,29,BELGAUM,527,c,ANNAPURNA ASSOCIATION,"Annapurna Association
Chintamani Nagara
Harihar-577601
Karnataka",KA/2009/0006909,DR/KA/BLG/01264,"2379, 2, BUILDING  , PEERANAWADI, PEERANAWADI , JAMBOTI ROAD , BELGUAM",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KA/KA/00003017/DRUGS/05-22/55840,2022-23,5/11/2022,282,0,0
61848,ASSAM,18,HOJAI,709,c,NORTH EAST RURAL WELFARE SOCIETY,"DOBOKA TOWN, WARD NO. 10, P.O. DOBOKA, DIST. HOJAI, STATE ASSAM, PIN 782440",AS/2010/0029776,DR/AS/HJ /01083,"191, GROUND FLOOR, RCC BUILDING, NEAR STATFED, NIZ DOBOKA, BHOGIRAM GAON, NATIONAL HIGHWAY 36, DOBOKA HOJAI",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,AS/AS/00011994/DRUGS/05-22/55849,2022-23,5/11/2022,1093,1,0
61868,ANDHRA PRADESH,28,VISAKHAPATNAM,520,c,Green Valley Foundation,"Green Valley Foundation,HIG-732, Midilapuri Vuda Colony,Madhurwada,Visakhapatnam-530041, Pin-530041",AP/2016/0104973,DR/AP/VSK/01674,"1-50/9/6, Ground Floor, Plot No 5,7/9, Opposite Cricket Stadium , Sundar Nagar, Revenue Ward -5, PM Palem, Visakhapatnam",Outreach and Drop in Centres (ODIC),11,DRUGS,AP/AP/00003309/DRUGS/05-22/55853,2022-23,5/19/2022,4208,6,0
61892,HARYANA,6,REWARI,72,c,Haryana State Council for Child Welfare,"Drug De addiction Center
Konod Gate, Near Girls Sr. School,
Circular Road, Rewari - 123401",GOVT/ORGANIZATION,DR/HR/RWR/00594," ZP BHAWAN, GROUND FLOOR, BUILDING, OPP GOVT GIRSL SR SEC SCHOOL REWARI,  NEAR KANODE GATE, CIRCULAR ROAD, REWARI",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,HR/CH/00000815/DRUGS/05-22/55862,2022-23,5/10/2022,218,1,0
61915,ODISHA,21,KHORDHA,362,c,ODD FOUNDATION,"Plot No. - 759, saheed Nagar,Bhubaneswar,Odisha. Pin. - 751007, Pin-751007",OR/2009/0015481,DR/OR/KHD/00217,"MIG-82, Ground,1st&3rd Floor, Building, Khandagiri Hill, Housing Board Colony, Phase-1, Lane-9, Bhubaneswar",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,OR/OR/00001037/DRUGS/05-22/55874,2022-23,5/8/2022,212,0,0
61928,MANIPUR,14,KAMJONG,717,c,The Rural Development Assocaition ,"BAMON KAMPU MAKHA LEIKAI, IMPHAL EAST MANIPUR-795008",MN/2016/0102957,DR/MN/KMJ/01238,"Building, Ground Floor, Sungreiphai Baptis Church, Imphal - Kasomkhullen Road, Town",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MN/MN/00009736/DRUGS/05-22/55878,2022-23,5/7/2022,248,0,0
61970,KARNATAKA,29,HASSAN,539,c,BHUVANESHWARI ASSOCIATION,"Bhuvaneshwari Association (R)
Doddi Beedi, Harihar - 577601
Davangere Dist, Karnataka.",KA/2009/0006930,DR/KA/HAS/01266,"1, 3, BUILDING   , BHUVANALLI ROAD, BHUVANALLI CROSS, B M ROAD, HASSAN",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KA/KA/00003000/DRUGS/05-22/55902,2022-23,5/11/2022,179,7,0
61971,MADHYA PRADESH,23,CHHINDWARA,399,f,Matra Seva Sangh chhindwara,"c/o rakesh sharma
h. no. 144
chota talabkundipura
chhindwara-480001",MP/2017/0151863,DR/MP/CDW/06902," H N 444, Ground floor,  Old Woman Polytechnic collage, Behind jagannath school, Jagannath word, Narsinghpur Road , Chhindwara",District De-addiction Centre (DDAC),13,DRUGS,MP/MP/00012665/DRUGS/05-22/55903,2022-23,5/10/2022,719,33,0
62038,MANIPUR,14,PHERZAWL,715,c,BISHNUPUR DISTRICT RURAL SOCIAL WELFARE SOCIETY,ITHING B P O THANGA PART II P O MOIRANG BISHNUPUR DISTRICT MANIPUR,MN/2016/0105609,DR/MN/PHR/00483,"9, Ground Floor, Phailienthang Bazar, Jiribam Tpaimuk Road, Village",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MN/MN/00001446/DRUGS/05-22/55911,2022-23,5/10/2022,127,0,0
62043,MANIPUR,14,KANGPOKPI,712,c,RURAL HEALTH ORGANISATION,"Naoremthong Laishram Leirak,Imphal795001Manipur, Pin-795001",MN/2016/0100760,DR/MN/KNP/00051,"NA, NA, Near Shija Hospital, Langol Road, Ramgailong",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MN/MN/00000126/DRUGS/05-22/55912,2022-23,5/11/2022,388,1,0
62058,TAMIL NADU,33,SIVAGANGA,585,c,Gramadhana Nirmana Sangam,"GRamadhana Nirmana Sangam GNS5/357, Solai Nagar , Kamaraj Colony,Sivagangai -630561, Pin-630651",TN/2009/0006897,DR/TN/SGG/01422,"5/357,, Solai Nagar, opp Tank, Melur Road, Sivagangai, Sivagangai",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,TN/TN/00001365/DRUGS/05-22/55920,2022-23,5/11/2022,192,0,0
62148,ANDHRA PRADESH,28,KRISHNA,510,c,Health Care and Social Welfare Society,"D.NO. 24/825
BATWADIPALEM
MULAPETA
NELLORE-524004",AP/2010/0025744,DR/AP/KRS/00891,"1-1, Ist Floor, Eswara Bhawan, Old Govt Hospital backside, Hanumanpet, Andhra Ratna Road, Viayawada",Outreach and Drop in Centres (ODIC),11,DRUGS,AP/AP/00003617/DRUGS/05-22/55958,2022-23,5/11/2022,2449,1,0
62150,MANIPUR,14,KAKCHING,711,c,Kha Manipur Yoga and Nature Cure Association,"Near Sekmai Barrage, Keirak, Machin Mano Hills, P.O Kakching, Manipur - 795103.",MN/2016/0103426,DR/MN/KKC/00819,"N/A, Ground floor, Near Nature Cure Hospital, Machin Manao Hills, KAKCHING",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MN/MN/00004813/DRUGS/05-22/55960,2022-23,5/8/2022,180,0,0
62176,KARNATAKA,29,MANDYA,544,c,Dhwani Institute For Rural Development,"Dhwani Institute for Rural Development, 3rd Cross,Sihineeru Kola Street, Holalu Circle, Behind KSRTC Bus Stand Mandya District, Mandya-571401, Pin-null",KA/2013/0069504,DR/KA/MDY/06031,"#3584, 1 & 2, Building, Near Hollalu circle Behind KSRTC Bus stand, Sihineerukola Colony, Sihineerukola Street, Mandya",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KA/KA/00001756/DRUGS/05-22/55975,2022-23,5/7/2022,213,3,2
62177,TELANGANA,36,HYDERABAD,507,c,New HopeAssociation,"New Hope Association,H.No.16-11-20/9/46, Saleem Nagar Colony, Moosarambagh, Hyderabad - 500036, Pin-000000",AP/2016/0114387,DR/TG/HYD/01221,"11-14-248, 2nd Floor, KVR Nilayam, Shivaji Statue, New Haripuri Colony, Road No.3, Hyderabad",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,TG/AP/00006989/DRUGS/05-22/55976,2022-23,5/10/2022,181,0,0
62241,ANDHRA PRADESH,28,KRISHNA,510,c,Health Care and Social Welfare Society,"D.NO. 24/825
BATWADIPALEM
MULAPETA
NELLORE-524004",AP/2010/0025744,DR/AP/KRS/01461,"SF 4, SECOND FLOOR, SRI SAILAXMI APARTMENTS , PRASADAM PADU , PRASADAM PADU, KOLLA FARM ROAD , VIJAYAWADA",Community based Peer led Intervention (CPI) for Early Drug Use Prevention among Adolescents,10,DRUGS,AP/AP/00003617/DRUGS/05-22/55990,2022-23,5/11/2022,873,340,0
62242,UTTAR PRADESH,9,GHAZIABAD,145,c,Bhagirath Sewa Sansthan,"R-10/144, New Raj Nagar, Pin-201002",UP/2010/0024245,DR/UP/GZB/00199,"0 , GROUND FLOOR, SURTI RAM BHIM SINGH HOSPITAL COMPLEX, ITS DENTAL COLLEGE, ASALATNAGAR, DELHI MEERUT ROAD, GHAZIABAD",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,UP/UP/00003986/DRUGS/05-22/55991,2022-23,5/10/2022,394,0,0
62245,MAHARASHTRA,27,CHANDRAPUR,473,c,Kalyan Education Society Nagpur,"Kalyan Education Society C/o Unmesh 103, Tikekar Road, Dhantoli Nagpur . 
Pin Code.440012",MH/2016/0105103,DR/MH/CPR/01630,"1, 1, Near Palasgaon Khurd Bus stop, Nagbhid Road, Talodhi Balapur",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00002060/DRUGS/05-22/55992,2022-23,5/8/2022,301,0,0
62319,MADHYA PRADESH,23,INDORE,410,c,ANKUR PRAGATISHEEL MAHILA KENDRA,"36, GAYATRI NAGAR, SHAJAPUR (M.P.) 465001",MP/2014/0074909,DR/MP/IND/00397,"A-61, FIRST, MIG, NEAR CHL APPOLO HOSPITAL, MIG, MIG INDORE, INDORE",Outreach and Drop in Centres (ODIC),11,DRUGS,MP/MP/00001649/DRUGS/05-22/56029,2022-23,5/9/2022,4316,1,0
62360,MADHYA PRADESH,23,INDORE,410,c,ANKUR PRAGATISHEEL MAHILA KENDRA,"36, GAYATRI NAGAR, SHAJAPUR (M.P.) 465001",MP/2014/0074909,DR/MP/IND/00396,"186-V, Ground and First, SEPARATE BUILDING, IN FRONT OF AARADHYA TEMPLE SILICON CITY, SILICON CITY, SILICON CITY, INDORE",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MP/MP/00001649/DRUGS/05-22/56049,2022-23,5/8/2022,185,0,0
62361,MADHYA PRADESH,23,INDORE,410,c,ANKUR PRAGATISHEEL MAHILA KENDRA,"36, GAYATRI NAGAR, SHAJAPUR (M.P.) 465001",MP/2014/0074909,DR/MP/IND/00398,"A-61, FIRST, MIG, NEAR CHL APPOLO HOSPITAL, MIG, MIG INDORE, INDORE",Community based Peer led Intervention (CPI) for Early Drug Use Prevention among Adolescents,10,DRUGS,MP/MP/00001649/DRUGS/05-22/56050,2022-23,5/9/2022,1964,842,0
62369,MAHARASHTRA,27,DHARASHIV,488,c,YASH MEDICAL FOUNDATION,At.Po.Yermala Tq.Kallamb Dist.Osmanabad,MH/2012/0055569,DR/MH/OSM/00464,"115/126, Ground, Near Petrol Pump, Yermala - Barshi Road, Yermala",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00003118/DRUGS/05-22/56054,2022-23,5/10/2022,181,0,0
62379,BIHAR,10,PATNA,212,c,JAGRAN ,"55 M.I.G.H.,KANKARBAGH COLONY,PATNA 800 020,BIHAR, Pin-000000",BR/2009/0002889,DR/BR/PTN/00289,"136, GROUND FLOOR, KAUTALYA NAGAR, NEAR BMP 5, VIDHAYAK COLONY, PO BIHAR VETENARY COLLEGE, PATNA",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,BR/BR/00000704/DRUGS/05-22/56058,2022-23,5/11/2022,184,0,0
62520,DELHI,7,EAST   ,78,c,Bhartiya Parivardhan Sanstha,"Bhartiya Parivardhan Sanstha, D-1 Basti Vikas Kendra, Nand Nagri, Pin-null",DL/2009/0000519,DR/DL/EST/01391,"38, Ground Floor, R-Block, Dhode Pehalwan, East Vinod Nagar, Ram Kumar Gautam Marg, Delhi",Outreach and Drop in Centres (ODIC),11,DRUGS,DL/DL/00003114/DRUGS/05-22/56068,2022-23,5/9/2022,4317,13,0
62526,DELHI,7,SHAHDARA,671,c,Bhartiya Parivardhan Sanstha,"Bhartiya Parivardhan Sanstha, D-1 Basti Vikas Kendra, Nand Nagri, Pin-null",DL/2009/0000519,DR/DL/HHD/00983,"A-23, Ground Floor, Building, Near Nathu Colony Chowk, Jagatpuri Extension, Street no. 2, Delhi",Outreach and Drop in Centres (ODIC),11,DRUGS,DL/DL/00003114/DRUGS/05-22/56072,2022-23,5/9/2022,4351,23,0
62536,UTTAR PRADESH,9,BARABANKI,129,c,Archna Mahila Kalyan Samiti,"Vill abhipur, Post Bhanmou, Barabanki (UP)PIN-225001, Pin-225001",UP/2009/0003659,DR/UP/BRB/00048,"LP2042, Ground floor, Building, Lakhpedabagh , Colony , Street, City",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,UP/UP/00000293/DRUGS/05-22/56078,2022-23,5/8/2022,160,0,0
62541,KARNATAKA,29,DAVANGERE,535,c,Sri Shakthi Association ,"Sri Shakthi Association (R)
Guttur Colony,
Harihar-577 601,
Davangere Dist,
Karnataka State.",KA/2009/0023790,DR/KA/DAV/01651,"302, 4, TAPOVANA BUILDING   , TAPOVANA MEDICAL COLLEGE , TAPOVANA DODDABATHI, SHUGAR FACTORY ROAD  , DAVANAGERE",SLCA,12,DRUGS,KA/KA/00000262/DRUGS/05-22/56083,2022-23,5/11/2022,4,8,0
62542,KERALA,32,KOLLAM,559,c,SREENIKETAN CENTRE FOR SOCIAL DEVELOPMENT CHATHANNOOR P O  KERALA,"SREENIKETAN CENTRE FOR SOCIAL DEVELOPMENTCHATHANNOOR P OKOLLAMKERALAPIN 691572, Pin-691572",KL/2014/0075684,DR/KL/KLM/01157,"324, Ground, Sreenikethan, Behind Chathanoor Police Station, Behind Chathanoor police station, Chathanoor, Chathanoor",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KL/KL/00002028/DRUGS/05-22/56084,2022-23,5/10/2022,175,1,0
62552,ODISHA,21,NUAPADA,368,c,HolyHome,DLA2 VSS Nagar 751007,OR/2009/0021751,DR/OR/NPD/00620,"1074, First Floor, Near Kalubaba Pitha, Sinapali, Nuapada",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,OR/OR/00000607/DRUGS/05-22/56094,2022-23,5/10/2022,288,0,0
62555,KERALA,32,ERNAKULAM,555,c,Unity Group,"Unity Group,OSMASTONE MEMORIAL, CSI Building, T.B. Road, Perumbavoor,Ernakulam District, Pin-683542",KL/2017/0115564,DR/KL/ERN/01318,"593/XVII, Full Building, Osmastione  CSI Building, Opp Girls High School, T B Road, Behind Girls High School, Perumbavoor",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KL/KL/00001046/DRUGS/05-22/56097,2022-23,5/10/2022,198,0,0
62575,MAHARASHTRA,27,WASHIM,499,c,Ahilyadevi Shikshan Prasarak And Bahuuddeshiya Mandal,"Shukrawar Peth, Lambhade Bhawan, Rly Station Road, Washim",MH/2016/0102707,DR/MH/WSH/00773,"H NO. 109, Ist IInd floor, Ahilyadevi office, MAHARANA PRATAP CHOWK HINGOLI NAKA, SHUKRAVAR PETH, RAILWAY STATION ROAD, WASHIM",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00005437/DRUGS/05-22/56117,2022-23,5/8/2022,151,0,0
62578,UTTAR PRADESH,9,MEERUT,169,c,ASSOCIATION FOR SOCIAL HEALTH IN INDIA,"180 AGGARWAL COMPLEX, NEAR METRO PLAZA, DELHI ROAD, MEERUT250002, Pin-250002",UP/2016/0099436,DR/UP/MRT/00330,"180, First Floor, Agarwal Complex, Near Football Choraha, Delhi Road, Delhi Road, Meerut",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,UP/UP/00010567/DRUGS/05-22/56120,2022-23,5/8/2022,227,1,0
62593,KERALA,32,ALAPPUZHA,554,c,CHASS Changanacherry Social Service Society,"Changanacherry Social Service SocietyPB No 20, Changanacherry, Kottayam, Kerala686101, Pin-null",KL/2009/0010263,DR/KL/ALZ/00261,"XXVI/420 , Ground, Behind St Gregories Church Punnappra, Near Sindura Junction, Alappuzha",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KL/KL/00000614/DRUGS/05-22/56135,2022-23,5/11/2022,171,0,0
62615,UTTAR PRADESH,9,SITAPUR,183,c,SHAKTI SADHNA SANSTHAN,"MOHALLA TAREENPUR NEAR ID GAH SITAPUR, Pin-261001",UP/2016/0103033,DR/UP/STP/00981,"4, GROUND FLOOR, BUILDING, NEAR EID GAH, MOHALLA TAREENPUR, CHUNGI SE EID GAH ROAD, SITAPUR",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,UP/UP/00001911/DRUGS/05-22/56148,2022-23,5/11/2022,183,0,0
62622,MANIPUR,14,BISHNUPUR,252,c,Social Upliftment Association,"Wangkhei Ayangpali Road, Near L.C.P. Community Hall",MN/2013/0066037,DR/MN/BSH/01616,"32, Ground, chothe Thawai Pakhangba Temple, Chothe Thawai Pakhangba Road, Bishenpur",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MN/MN/00012306/DRUGS/05-22/56155,2022-23,5/10/2022,202,0,0
62643,ASSAM,18,DHUBRI,285,c,NORTH EASTERN CENTRE FOR EDUCATION,"Prof  S  A  Mondal
Secretary 
North Eastern Centre for Education
PO  Bidyapara  Dist Dhubri  Assam
PIN 783324
",AS/2009/0006800,DR/AS/DHB/01322,"House No-5, GROUND FLOOR, R.C.C. BUILDING, NEAR DDHUBRI B ED COLLEGE, JHOGRARPAR COLONY, VETA BAZAR-GAURIPUR ROAD, DHUBRI",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,AS/AS/00005334/DRUGS/05-22/56164,2022-23,5/10/2022,188,0,0
62644,ASSAM,18,SOUTH SALMARA MANCACHAR,707,c,NORTH EASTERN CENTRE FOR EDUCATION,"Prof  S  A  Mondal
Secretary 
North Eastern Centre for Education
PO  Bidyapara  Dist Dhubri  Assam
PIN 783324
",AS/2009/0006800,DR/AS/STH/01323,"5, Ground Floor, De- Addiction Centre South Salmara Mankachar, Near Court Building, College Nagar, Hat Singimari College Road, Hat Singimari",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,AS/AS/00005334/DRUGS/05-22/56165,2022-23,5/10/2022,189,0,0
62671,MADHYA PRADESH,23,BALAGHAT,392,c,Jila Nasha Mukti Abhiyan Sangthan Balaghat,"JILA NASHA MUKTI ABHIYAN SANGTHAN, WARD NO 01, BHATERA CHAUKI, BALAGHAT, Pin-481001",MP/2016/0103830,DR/MP/BGT/00945,"42, ground floor, building, diyawar kirana, bhatera chouki, nainpur road, balaghat",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MP/MP/00000474/DRUGS/05-22/56177,2022-23,5/8/2022,239,0,0
62674,BIHAR,10,PATNA,212,c,Aniket Seva,"M 38, Road No26, Sri Krishna Nagar, Patna,Bihar.Pin 800001, Pin-800001",BR/2016/0104018,DR/BR/PTN/02362,"NA, 1st&2nd Floor, Building, Mangal Talab, Punjabi Colony, Mangal Talab Road, Patna City",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,BR/BR/00003225/DRUGS/05-22/56180,2022-23,5/9/2022,188,0,0
62676,RAJASTHAN,8,JAISALMER,103,c,SHUBHDEEP GROUP SEVA SANSTHAN,"62,Ghanchi colony,Bhagat ki Kothi,Jodhpur (Raj.), Pin-342001",RJ/2018/0214057,DR/RJ/JSL/01439,"127, 01, indra rasaoi yojna office, near main jaisalmer road, Pokaran",Community based Peer led Intervention (CPI) for Early Drug Use Prevention among Adolescents,10,DRUGS,RJ/RJ/00018001/DRUGS/05-22/56182,2022-23,5/11/2022,808,415,1
62683,ASSAM,18,GOLAGHAT,288,c,Golaghat Nirman Mahila Got NGO ,"Golaghat Nirman Mahila Got (NGO)
Bengana Khuwa, Near Railway Gate 
Law College 
PO- Golaghat, PS-Golaghat 
Dist-Golaghat, Assam
Pin- 785621
",AS/2017/0114948,DR/AS/GLG/01252,"223, Ground Floor, Assam Type Building, Near Baba Dhaba, Rohini Gogoi Path, Golaghat Town, Old Amolapatty, , Golaghat",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,AS/AS/00008383/DRUGS/05-22/56189,2022-23,5/11/2022,4,0,0
62691,JHARKHAND,20,DEOGHAR,324,c,SRIJAK SAMUH,"WILLIAMS TOWN
RANI KOTHI
B.DEOGHAR
PIN - 814112",JH/2009/0022251,DR/JH/DGH/00268,"14, Ground, Sanjeevani, Deoghar College, Jatahi, Jatahi, Deoghar",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,JH/JH/00000324/DRUGS/05-22/56196,2022-23,5/11/2022,194,0,0
62694,BIHAR,10,PASHCHIM CHAMPARAN,211,c,KEDAR PANDEY SAMAJ KALYAN SANGH,"KEDAR PANDEY SAMAJ KALYAN SANGHAtP.O.Belwa MoreViaLauriyaDistrictWest ChamparanPIN845453, Pin-845453",BR/2009/0022446,DR/BR/PSC/01080,"32, Ground, Mahanth Ramroop Goswami College, Sant Kabir Road, Banu Chhapar, Bettiah",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,BR/BR/00000320/DRUGS/05-22/56199,2022-23,5/11/2022,182,0,1
62706,PUNJAB,3,LUDHIANA,36,c,GURU NANAK CHARITABLE TRUST,"Guru Nanak Charitable Trust (Regd.)Gurmat Bhawan, Mullanpur Dakha Mandi,Distt. Ludhiana, Punjab, India 141101, Pin-141101",PB/2009/0008996,DR/PB/LDH/02113,"NA, 1st  , GURMAT BHAWAN, GURMAT BHAWAN, HARNEK NAGAR, GURMAT BHAWAN ROAD, LUDHIANA",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,PB/PB/00000641/DRUGS/05-22/56206,2022-23,5/9/2022,231,0,0
62718,BIHAR,10,KAIMUR (BHABUA),200,c,Environmental Consultancy Vikash Centre ,"ECOVIC
278, NEHRU  NAGAR, P.O- PATLIPUTRA
PATNA-800013, BIHAR.",BR/2009/0017218,DR/BR/KMR/00522,"06, Ground, A Villa, Mamadev More, Shiv Nagar, Gheghiya, Patna Road, Mohania",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,BR/BR/00000703/DRUGS/05-22/56214,2022-23,5/9/2022,187,0,0
62759,TELANGANA,36,NALGONDA,514,c,New HopeAssociation,"New Hope Association,H.No.16-11-20/9/46, Saleem Nagar Colony, Moosarambagh, Hyderabad - 500036, Pin-000000",AP/2016/0114387,DR/TG/NLG/01010,"9-676/1, Ground and 1st Floor, Sujatha Nilayam, Beside Shadi Khana, Near Santosh Nagar, Mazid Road, Chityal",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,TG/AP/00006989/DRUGS/05-22/56243,2022-23,5/10/2022,198,1,0
62760,KERALA,32,ERNAKULAM,555,c,Nirmal Nikethan Mukthisadan,"Nirmal Nikethan MukthisadanPukkattupady, Edathala P.O.Ernakulam683561, Kerala, India.Phone: 0484 2683000, Mob: 9847182950, Pin-683561",KL/2009/0005684,DR/KL/ERN/01307,"19/144, WHOLE BUILDING, NEAR ST JOHNS CHURCH, PUKKATTUPADY-KIZHAKKAMBALAM ROAD, PUKKATTUPADY ERNAKULAM",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KL/KL/00000647/DRUGS/05-22/56244,2022-23,5/9/2022,189,0,0
62773,KERALA,32,KOTTAYAM,560,c,Jawaharlal Memorial Social Welfare and Public Coop,"Thalayolaparambu P.O.Kottayam, Kerala, India, Pin-686605",KL/2009/0004580,DR/KL/KTM/01549,"II/784, Double storied, Near Bus Stand  Thalayolaparambu, Thalayolaparambu- Vaikom Rd, Thalayolaparambu",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,KL/KL/00000619/DRUGS/05-22/56257,2022-23,5/10/2022,183,0,0
62782,MAHARASHTRA,27,AMRAVATI,468,c,Dharamsamanway Maharshi ShriSant Gulabrao Maharaj Warakari VikasVa ShikshanSanstha Karla Amravati MH,"Smt Umatai Gajanan Dalu (President) At Post Karla Tq Anjangaon Surji Dist Amravati, Pin-null",MH/2009/0015482,DR/MH/AMV/01129,"88/2, Ground Floor, Near PHC Aarogyawardhini , Main Road , Pathrot ",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00003361/DRUGS/05-22/56265,2022-23,5/11/2022,180,0,0
62784,MAHARASHTRA,27,AMRAVATI,468,c,Dharamsamanway Maharshi ShriSant Gulabrao Maharaj Warakari VikasVa ShikshanSanstha Karla Amravati MH,"Smt Umatai Gajanan Dalu (President) At Post Karla Tq Anjangaon Surji Dist Amravati, Pin-null",MH/2009/0015482,DR/MH/AMV/01130,"880, Ground, Near Savitribai Phule Vidyalay Karala, Anjangaon Surji to Akot Road, NH548C, Amravati",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,MH/MH/00003361/DRUGS/05-22/56267,2022-23,5/11/2022,190,0,0
62786,ODISHA,21,GANJAM,354,c,BHAIRABI CLUB,"BHAIRABI CLUB, AT;KURUMPADA, POST;HADAPDA, DIST; KHORDHA, ORISSA PIN-752018, Pin-752018",OR/2009/0002127,DR/OR/GNJ/02044,"461/526, GROUND  and FIRST , NIRMALJHAR , SIDHAPALLI ROAD, KHALLIKOTE",Integrated Rehabilititation Centre for Addicts(IRCA),1,DRUGS,OR/OR/00000084/DRUGS/05-22/56269,2022-23,5/11/2022,187,0,0
62787,MADHYA PRADESH,23,GWALIOR,407,c,raman shiksha samiti,"Nashamukti Bhawan, Near Govt.Hospital, Thatipur, Gwalior (M.P.)Pin code- 474011, Pin-474011",MP/2013/0062272,DR/MP/GWL/01073,"135-E, IInd, Jai Maa Ambe Appartment, Behind of State Bank of India, Mayur Nagar , Thatipur, Gwalior",Community based Peer led Intervention (CPI) for Early Drug Use Prevention among Adolescents,10,DRUGS,MP/MP/00001869/DRUGS/05-22/56270,2022-23,5/11/2022,1489,928,0
